id,name,time,lat,lon,wind,pressure
1884177N17124,UNNAMED,06/30/1884 03:00,26.6,123.3, , 
1884177N17124,UNNAMED,06/30/1884 04:00,26.7,123.5, , 
1884201N18129,UNNAMED,07/21/1884 00:00,24.5,123.6, , 
1884201N18129,UNNAMED,07/21/1884 03:00,24.8,123.2, , 
1884201N18129,UNNAMED,07/21/1884 04:00,24.9,123.1, , 
1884215N13130,UNNAMED,08/06/1884 04:00,24.4,125, , 
1884215N13130,UNNAMED,08/06/1884 06:00,24.6,125.1, , 
1884215N13130,UNNAMED,08/06/1884 09:00,24.8,125.1, , 
1884215N13130,UNNAMED,08/06/1884 12:00,25,125.2, , 
1884215N13130,UNNAMED,08/06/1884 15:00,25.2,125.3, , 
1884215N13130,UNNAMED,08/06/1884 16:00,25.3,125.3, , 
1884215N13130,UNNAMED,08/06/1884 18:00,25.4,125.3, , 
1884215N13130,UNNAMED,08/06/1884 21:00,25.6,125.4, , 
1884215N13130,UNNAMED,08/07/1884 00:00,25.8,125.4, , 
1884215N13130,UNNAMED,08/07/1884 03:00,26,125.5, , 
1884215N13130,UNNAMED,08/07/1884 04:00,26.1,125.5, , 
1884215N13130,UNNAMED,08/07/1884 06:00,26.2,125.6, , 
1884215N13130,UNNAMED,08/07/1884 09:00,26.4,125.7, , 
1884215N13130,UNNAMED,08/07/1884 12:00,26.6,125.8, , 
1884215N13130,UNNAMED,08/07/1884 15:00,26.8,125.9, , 
1884215N13130,UNNAMED,08/07/1884 16:00,26.9,125.9, , 
1884215N13130,UNNAMED,08/07/1884 18:00,27,126, , 
1884215N13130,UNNAMED,08/07/1884 21:00,27.2,126.1, , 
1884215N13130,UNNAMED,08/08/1884 00:00,27.4,126.2, , 
1884215N13130,UNNAMED,08/08/1884 03:00,27.6,126.3, , 
1884215N13130,UNNAMED,08/08/1884 04:00,27.7,126.3, , 
1884215N13130,UNNAMED,08/08/1884 06:00,27.8,126.4, , 
1884215N13130,UNNAMED,08/08/1884 09:00,28.1,126.5, , 
1884215N13130,UNNAMED,08/08/1884 12:00,28.3,126.6, , 
1884215N13130,UNNAMED,08/08/1884 15:00,28.5,126.7, , 
1884215N13130,UNNAMED,08/08/1884 16:00,28.6,126.8, , 
1884215N13130,UNNAMED,08/08/1884 18:00,28.8,126.9, , 
1884215N13130,UNNAMED,08/08/1884 21:00,29,127.1, , 
1884215N13130,UNNAMED,08/09/1884 00:00,29.2,127.3, , 
1884215N13130,UNNAMED,08/09/1884 03:00,29.4,127.5, , 
1884215N13130,UNNAMED,08/09/1884 04:00,29.5,127.6, , 
1884236N13127,UNNAMED,08/24/1884 16:00,24.4,125.2, , 
1884236N13127,UNNAMED,08/24/1884 18:00,25,125.4, , 
1884236N13127,UNNAMED,08/24/1884 21:00,26,125.7, , 
1884236N13127,UNNAMED,08/25/1884 00:00,26.9,126.1, , 
1884236N13127,UNNAMED,08/25/1884 03:00,27.8,126.5, , 
1884236N13127,UNNAMED,08/25/1884 04:00,28.1,126.6, , 
1884243N15129,UNNAMED,09/01/1884 15:00,24.8,126, , 
1884243N15129,UNNAMED,09/01/1884 16:00,25,126, , 
1884243N15129,UNNAMED,09/01/1884 18:00,25.4,125.9, , 
1884243N15129,UNNAMED,09/01/1884 21:00,26,125.8, , 
1884243N15129,UNNAMED,09/02/1884 00:00,26.6,125.7, , 
1884243N15129,UNNAMED,09/02/1884 03:00,27.2,125.6, , 
1884243N15129,UNNAMED,09/02/1884 04:00,27.4,125.6, , 
1885197N12138,UNNAMED,07/23/1885 18:00,24.7,123.6, , 
1885197N12138,UNNAMED,07/23/1885 21:00,25.2,123.6, , 
1885197N12138,UNNAMED,07/24/1885 00:00,25.8,123.7, , 
1885197N12138,UNNAMED,07/24/1885 03:00,26.4,123.7, , 
1885197N12138,UNNAMED,07/24/1885 04:00,26.6,123.7, , 
1885208N21139,UNNAMED,07/31/1885 15:00,24.5,125, , 
1885208N21139,UNNAMED,07/31/1885 16:00,24.6,124.9, , 
1885208N21139,UNNAMED,07/31/1885 18:00,24.8,124.7, , 
1885208N21139,UNNAMED,07/31/1885 21:00,25.1,124.3, , 
1885208N21139,UNNAMED,08/01/1885 00:00,25.4,124, , 
1885208N21139,UNNAMED,08/01/1885 03:00,25.6,123.8, , 
1885208N21139,UNNAMED,08/01/1885 04:00,25.7,123.7, , 
1885208N21139,UNNAMED,08/01/1885 06:00,25.8,123.6, , 
1885208N21139,UNNAMED,08/01/1885 09:00,26.1,123.5, , 
1885208N21139,UNNAMED,08/01/1885 12:00,26.2,123.5, , 
1885208N21139,UNNAMED,08/01/1885 15:00,26.4,123.4, , 
1885208N21139,UNNAMED,08/01/1885 16:00,26.5,123.4, , 
1885208N21139,UNNAMED,08/01/1885 18:00,26.6,123.3, , 
1885208N21139,UNNAMED,08/01/1885 21:00,26.9,123.2, , 
1885208N21139,UNNAMED,08/02/1885 00:00,27.1,123, , 
1885241N15141,UNNAMED,09/03/1885 06:00,24.4,130.7, , 
1885241N15141,UNNAMED,09/03/1885 09:00,24.7,130.5, , 
1885241N15141,UNNAMED,09/03/1885 12:00,24.9,130.4, , 
1885241N15141,UNNAMED,09/03/1885 15:00,25.1,130.3, , 
1885241N15141,UNNAMED,09/03/1885 16:00,25.2,130.2, , 
1885241N15141,UNNAMED,09/03/1885 18:00,25.4,130.1, , 
1885241N15141,UNNAMED,09/03/1885 21:00,25.6,129.9, , 
1885241N15141,UNNAMED,09/04/1885 00:00,25.9,129.7, , 
1885241N15141,UNNAMED,09/04/1885 03:00,26.2,129.6, , 
1885241N15141,UNNAMED,09/04/1885 04:00,26.3,129.5, , 
1885241N15141,UNNAMED,09/04/1885 06:00,26.5,129.4, , 
1885241N15141,UNNAMED,09/04/1885 09:00,26.9,129.3, , 
1885241N15141,UNNAMED,09/04/1885 12:00,27.2,129.1, , 
1885241N15141,UNNAMED,09/04/1885 15:00,27.6,129, , 
1885241N15141,UNNAMED,09/04/1885 16:00,27.7,129, , 
1886165N21130,UNNAMED,06/14/1886 16:00,24.4,125.3, , 
1886165N21130,UNNAMED,06/14/1886 18:00,24.8,124.8, , 
1886165N21130,UNNAMED,06/14/1886 21:00,25.4,124.1, , 
1886165N21130,UNNAMED,06/15/1886 00:00,26,123.4, , 
1886217N24141,UNNAMED,08/12/1886 09:00,24.4,127.4, , 
1886217N24141,UNNAMED,08/12/1886 12:00,24.7,127.1, , 
1886217N24141,UNNAMED,08/12/1886 15:00,25,126.7, , 
1886217N24141,UNNAMED,08/12/1886 16:00,25.1,126.6, , 
1886217N24141,UNNAMED,08/12/1886 18:00,25.3,126.4, , 
1886217N24141,UNNAMED,08/12/1886 21:00,25.5,126.1, , 
1886217N24141,UNNAMED,08/13/1886 00:00,25.8,125.7, , 
1886217N24141,UNNAMED,08/13/1886 03:00,26.1,125.3, , 
1886217N24141,UNNAMED,08/13/1886 04:00,26.2,125.2, , 
1886217N24141,UNNAMED,08/13/1886 06:00,26.5,124.9, , 
1886217N24141,UNNAMED,08/13/1886 09:00,26.9,124.4, , 
1886217N24141,UNNAMED,08/13/1886 12:00,27.3,123.8, , 
1886217N24141,UNNAMED,08/13/1886 15:00,27.7,123.2, , 
1886217N24141,UNNAMED,08/13/1886 16:00,27.8,123, , 
1886232N28133,UNNAMED,08/19/1886 16:00,27.5,132.7, , 
1886232N28133,UNNAMED,08/19/1886 18:00,27.7,132.6, , 
1886232N28133,UNNAMED,08/19/1886 21:00,27.9,132.4, , 
1886232N28133,UNNAMED,08/20/1886 00:00,28.1,132.2, , 
1886232N28133,UNNAMED,08/20/1886 03:00,28.3,132, , 
1886232N28133,UNNAMED,08/20/1886 04:00,28.4,131.9, , 
1886246N18135,UNNAMED,09/10/1886 06:00,24.6,127.5, , 
1886246N18135,UNNAMED,09/10/1886 09:00,25.2,127.8, , 
1886246N18135,UNNAMED,09/10/1886 12:00,25.9,128.1, , 
1886246N18135,UNNAMED,09/10/1886 15:00,26.6,128.4, , 
1886246N18135,UNNAMED,09/10/1886 16:00,26.8,128.5, , 
1886246N18135,UNNAMED,09/10/1886 18:00,27.3,128.7, , 
1886246N18135,UNNAMED,09/10/1886 21:00,28,129.1, , 
1886246N18135,UNNAMED,09/11/1886 00:00,28.7,129.5, , 
1886246N18135,UNNAMED,09/11/1886 03:00,29.4,130, , 
1886246N18135,UNNAMED,09/11/1886 04:00,29.6,130.1, , 
1886259N26134,UNNAMED,09/15/1886 16:00,25.5,133.7, , 
1886259N26134,UNNAMED,09/15/1886 18:00,25.9,133.5, , 
1886259N26134,UNNAMED,09/15/1886 21:00,26.5,133.2, , 
1886259N26134,UNNAMED,09/16/1886 00:00,27.1,132.8, , 
1886259N26134,UNNAMED,09/16/1886 03:00,27.7,132.5, , 
1886259N26134,UNNAMED,09/16/1886 04:00,27.9,132.4, , 
1886265N20133,UNNAMED,09/22/1886 21:00,24.5,127.3, , 
1886265N20133,UNNAMED,09/23/1886 00:00,24.9,127.7, , 
1886265N20133,UNNAMED,09/23/1886 03:00,25.3,128.1, , 
1886265N20133,UNNAMED,09/23/1886 04:00,25.4,128.2, , 
1886265N20133,UNNAMED,09/23/1886 06:00,25.6,128.4, , 
1886265N20133,UNNAMED,09/23/1886 09:00,25.8,128.6, , 
1886265N20133,UNNAMED,09/23/1886 12:00,26,128.8, , 
1886265N20133,UNNAMED,09/23/1886 15:00,26.1,128.9, , 
1886265N20133,UNNAMED,09/23/1886 16:00,26.2,129, , 
1886265N20133,UNNAMED,09/23/1886 18:00,26.3,129.1, , 
1886265N20133,UNNAMED,09/23/1886 21:00,26.5,129.3, , 
1886265N20133,UNNAMED,09/24/1886 00:00,26.8,129.6, , 
1886265N20133,UNNAMED,09/24/1886 03:00,27,129.8, , 
1886265N20133,UNNAMED,09/24/1886 04:00,27.1,129.9, , 
1886285N18138,UNNAMED,10/12/1886 15:00,24.4,131.1, , 
1886285N18138,UNNAMED,10/12/1886 16:00,24.6,131.1, , 
1886285N18138,UNNAMED,10/12/1886 18:00,25.1,131.1, , 
1886285N18138,UNNAMED,10/12/1886 21:00,25.8,131.3, , 
1886285N18138,UNNAMED,10/13/1886 00:00,26.5,131.6, , 
1886285N18138,UNNAMED,10/13/1886 03:00,27.2,132, , 
1886285N18138,UNNAMED,10/13/1886 04:00,27.4,132.2, , 
1886320N10131,UNNAMED,11/17/1886 15:00,25,126.5, , 
1886320N10131,UNNAMED,11/17/1886 16:00,25.2,126.6, , 
1886320N10131,UNNAMED,11/17/1886 18:00,25.7,126.9, , 
1886320N10131,UNNAMED,11/17/1886 21:00,26.3,127.5, , 
1886320N10131,UNNAMED,11/18/1886 00:00,26.9,128.1, , 
1886320N10131,UNNAMED,11/18/1886 03:00,27.5,128.8, , 
1886320N10131,UNNAMED,11/18/1886 04:00,27.7,129, , 
1887130N10137,UNNAMED,05/13/1887 00:00,24.5,131.5, , 
1887130N10137,UNNAMED,05/13/1887 03:00,25,131.9, , 
1887130N10137,UNNAMED,05/13/1887 04:00,25.1,132.1, , 
1887202N24131,UNNAMED,07/21/1887 03:00,24.4,129.9, , 
1887202N24131,UNNAMED,07/21/1887 04:00,24.4,129.8, , 
1887202N24131,UNNAMED,07/21/1887 06:00,24.4,129.5, , 
1887202N24131,UNNAMED,07/21/1887 09:00,24.5,128.9, , 
1887202N24131,UNNAMED,07/21/1887 12:00,24.6,128.3, , 
1887202N24131,UNNAMED,07/21/1887 15:00,24.8,127.6, , 
1887202N24131,UNNAMED,07/21/1887 16:00,24.8,127.4, , 
1887202N24131,UNNAMED,07/21/1887 18:00,24.9,127, , 
1887202N24131,UNNAMED,07/21/1887 21:00,25.1,126.4, , 
1887202N24131,UNNAMED,07/22/1887 00:00,25.3,125.8, , 
1887202N24131,UNNAMED,07/22/1887 03:00,25.5,125.1, , 
1887202N24131,UNNAMED,07/22/1887 04:00,25.6,124.8, , 
1887202N24131,UNNAMED,07/22/1887 06:00,25.8,124.2, , 
1887202N24131,UNNAMED,07/22/1887 09:00,26.1,123.2, , 
1887206N22129,UNNAMED,07/25/1887 03:00,24.8,126.5, , 
1887206N22129,UNNAMED,07/25/1887 04:00,25,126.3, , 
1887206N22129,UNNAMED,07/25/1887 06:00,25.3,126, , 
1887206N22129,UNNAMED,07/25/1887 09:00,25.7,125.5, , 
1887206N22129,UNNAMED,07/25/1887 12:00,26.1,125.1, , 
1887206N22129,UNNAMED,07/25/1887 15:00,26.4,124.7, , 
1887206N22129,UNNAMED,07/25/1887 16:00,26.5,124.6, , 
1887206N22129,UNNAMED,07/25/1887 18:00,26.8,124.3, , 
1887206N22129,UNNAMED,07/25/1887 21:00,27.2,123.9, , 
1887206N22129,UNNAMED,07/26/1887 00:00,27.6,123.5, , 
1887206N22129,UNNAMED,07/26/1887 03:00,28,123.1, , 
1887206N22129,UNNAMED,07/26/1887 04:00,28.1,123, , 
1887210N22132,UNNAMED,07/30/1887 09:00,24.6,126, , 
1887210N22132,UNNAMED,07/30/1887 12:00,24.8,125.8, , 
1887210N22132,UNNAMED,07/30/1887 15:00,25.1,125.6, , 
1887210N22132,UNNAMED,07/30/1887 16:00,25.2,125.6, , 
1887210N22132,UNNAMED,07/30/1887 18:00,25.4,125.5, , 
1887210N22132,UNNAMED,07/30/1887 21:00,25.6,125.4, , 
1887210N22132,UNNAMED,07/31/1887 00:00,25.9,125.3, , 
1887210N22132,UNNAMED,07/31/1887 03:00,26.1,125.2, , 
1887210N22132,UNNAMED,07/31/1887 04:00,26.2,125.2, , 
1887210N22132,UNNAMED,07/31/1887 06:00,26.4,125.1, , 
1887210N22132,UNNAMED,07/31/1887 09:00,26.7,125, , 
1887210N22132,UNNAMED,07/31/1887 12:00,27,124.9, , 
1887210N22132,UNNAMED,07/31/1887 15:00,27.3,124.8, , 
1887210N22132,UNNAMED,07/31/1887 16:00,27.4,124.8, , 
1887210N22132,UNNAMED,07/31/1887 18:00,27.6,124.8, , 
1887210N22132,UNNAMED,07/31/1887 21:00,27.8,124.9, , 
1887210N22132,UNNAMED,08/01/1887 00:00,28.1,124.9, , 
1887210N22132,UNNAMED,08/01/1887 03:00,28.3,125.1, , 
1887210N22132,UNNAMED,08/01/1887 04:00,28.4,125.1, , 
1887271N16133,UNNAMED,09/30/1887 18:00,24.5,125.8, , 
1887271N16133,UNNAMED,09/30/1887 21:00,25.3,126.6, , 
1887271N16133,UNNAMED,10/01/1887 00:00,25.9,127.9, , 
1887271N16133,UNNAMED,10/01/1887 03:00,26.5,129.5, , 
1887271N16133,UNNAMED,10/01/1887 04:00,26.7,130, , 
1887277N19134,UNNAMED,10/06/1887 16:00,24.4,129.3, , 
1887277N19134,UNNAMED,10/06/1887 18:00,24.7,129.4, , 
1887277N19134,UNNAMED,10/06/1887 21:00,25.1,129.5, , 
1887277N19134,UNNAMED,10/07/1887 00:00,25.5,129.7, , 
1887277N19134,UNNAMED,10/07/1887 03:00,26,129.8, , 
1887277N19134,UNNAMED,10/07/1887 04:00,26.1,129.9, , 
1888211N28130,UNNAMED,07/29/1888 04:00,27.8,130.2, , 
1888216N28129,UNNAMED,08/03/1888 04:00,28.2,128.9, , 
1888216N28129,UNNAMED,08/03/1888 06:00,28.3,128.8, , 
1888216N28129,UNNAMED,08/03/1888 09:00,28.3,128.7, , 
1888216N28129,UNNAMED,08/03/1888 12:00,28.4,128.6, , 
1888216N28129,UNNAMED,08/03/1888 15:00,28.5,128.5, , 
1888216N28129,UNNAMED,08/03/1888 16:00,28.5,128.5, , 
1888216N28129,UNNAMED,08/03/1888 18:00,28.5,128.5, , 
1888216N28129,UNNAMED,08/03/1888 21:00,28.6,128.4, , 
1888216N28129,UNNAMED,08/04/1888 00:00,28.6,128.3, , 
1888216N28129,UNNAMED,08/04/1888 03:00,28.7,128.2, , 
1888216N28129,UNNAMED,08/04/1888 04:00,28.7,128.2, , 
1888216N28129,UNNAMED,08/04/1888 06:00,28.8,128.1, , 
1888216N28129,UNNAMED,08/04/1888 09:00,28.9,127.9, , 
1888216N28129,UNNAMED,08/04/1888 12:00,29,127.7, , 
1888216N28129,UNNAMED,08/04/1888 15:00,29.1,127.6, , 
1888216N28129,UNNAMED,08/04/1888 16:00,29.1,127.5, , 
1888216N28129,UNNAMED,08/04/1888 18:00,29.1,127.4, , 
1888216N28129,UNNAMED,08/04/1888 21:00,29.2,127.3, , 
1888216N28129,UNNAMED,08/05/1888 00:00,29.2,127.1, , 
1888216N28129,UNNAMED,08/05/1888 03:00,29.2,127, , 
1888216N28129,UNNAMED,08/05/1888 04:00,29.2,126.9, , 
1888216N28129,UNNAMED,08/05/1888 06:00,29.2,126.8, , 
1888216N28129,UNNAMED,08/05/1888 09:00,29.3,126.5, , 
1888216N28129,UNNAMED,08/05/1888 12:00,29.3,126.3, , 
1888216N28129,UNNAMED,08/05/1888 15:00,29.4,126.1, , 
1888216N28129,UNNAMED,08/05/1888 16:00,29.4,126, , 
1888216N28129,UNNAMED,08/05/1888 18:00,29.4,125.8, , 
1888216N28129,UNNAMED,08/05/1888 21:00,29.5,125.6, , 
1888216N28129,UNNAMED,08/06/1888 00:00,29.5,125.4, , 
1888216N28129,UNNAMED,08/06/1888 03:00,29.6,125.2, , 
1888216N28129,UNNAMED,08/06/1888 04:00,29.6,125.1, , 
1888236N17127,UNNAMED,08/25/1888 18:00,24.5,124, , 
1888236N17127,UNNAMED,08/25/1888 21:00,24.9,124.1, , 
1888236N17127,UNNAMED,08/26/1888 00:00,25.2,124.2, , 
1888236N17127,UNNAMED,08/26/1888 03:00,25.5,124.3, , 
1888236N17127,UNNAMED,08/26/1888 04:00,25.6,124.3, , 
1888236N17127,UNNAMED,08/26/1888 06:00,25.8,124.4, , 
1888236N17127,UNNAMED,08/26/1888 09:00,26.1,124.5, , 
1888236N17127,UNNAMED,08/26/1888 12:00,26.4,124.6, , 
1888236N17127,UNNAMED,08/26/1888 15:00,26.6,124.7, , 
1888236N17127,UNNAMED,08/26/1888 16:00,26.7,124.8, , 
1888236N17127,UNNAMED,08/26/1888 18:00,26.9,124.9, , 
1888236N17127,UNNAMED,08/26/1888 21:00,27.2,125.2, , 
1888236N17127,UNNAMED,08/27/1888 00:00,27.4,125.4, , 
1888236N17127,UNNAMED,08/27/1888 03:00,27.6,125.7, , 
1888236N17127,UNNAMED,08/27/1888 04:00,27.7,125.8, , 
1888236N17127,UNNAMED,08/27/1888 06:00,27.8,126, , 
1888236N17127,UNNAMED,08/27/1888 09:00,28,126.3, , 
1888236N17127,UNNAMED,08/27/1888 12:00,28.1,126.6, , 
1888236N17127,UNNAMED,08/27/1888 15:00,28.2,126.9, , 
1888236N17127,UNNAMED,08/27/1888 16:00,28.2,127, , 
1888236N17127,UNNAMED,08/27/1888 18:00,28.3,127.2, , 
1888236N17127,UNNAMED,08/27/1888 21:00,28.4,127.6, , 
1888236N17127,UNNAMED,08/28/1888 00:00,28.5,127.9, , 
1888236N17127,UNNAMED,08/28/1888 03:00,28.6,128.3, , 
1888236N17127,UNNAMED,08/28/1888 04:00,28.6,128.4, , 
1888236N17127,UNNAMED,08/28/1888 06:00,28.6,128.6, , 
1888236N17127,UNNAMED,08/28/1888 09:00,28.7,129, , 
1888236N17127,UNNAMED,08/28/1888 12:00,28.8,129.3, , 
1888236N17127,UNNAMED,08/28/1888 15:00,28.9,129.6, , 
1888236N17127,UNNAMED,08/28/1888 16:00,28.9,129.7, , 
1888236N17127,UNNAMED,08/28/1888 18:00,29,129.9, , 
1888236N17127,UNNAMED,08/28/1888 21:00,29.1,130.2, , 
1888236N17127,UNNAMED,08/29/1888 00:00,29.3,130.6, , 
1888236N17127,UNNAMED,08/29/1888 03:00,29.4,130.9, , 
1888236N17127,UNNAMED,08/29/1888 04:00,29.5,131, , 
1888253N26134,UNNAMED,09/09/1888 04:00,25.8,134, , 
1888253N26134,UNNAMED,09/09/1888 06:00,26.1,134, , 
1888253N26134,UNNAMED,09/09/1888 09:00,26.6,134, , 
1888253N26134,UNNAMED,09/09/1888 12:00,27.1,133.9, , 
1888253N26134,UNNAMED,09/09/1888 15:00,27.6,133.9, , 
1888253N26134,UNNAMED,09/09/1888 16:00,27.8,133.9, , 
1888253N26134,UNNAMED,09/09/1888 18:00,28.1,133.8, , 
1888253N26134,UNNAMED,09/09/1888 21:00,28.6,133.7, , 
1888253N26134,UNNAMED,09/10/1888 00:00,29.1,133.5, , 
1888253N26134,UNNAMED,09/10/1888 03:00,29.5,133.4, , 
1888253N26134,UNNAMED,09/10/1888 04:00,29.7,133.3, , 
1888324N17117,UNNAMED,11/19/1888 15:00,25,126.1, , 
1888324N17117,UNNAMED,11/19/1888 16:00,25.3,126.3, , 
1888324N17117,UNNAMED,11/19/1888 18:00,25.9,126.7, , 
1888324N17117,UNNAMED,11/19/1888 21:00,26.9,127.2, , 
1888324N17117,UNNAMED,11/20/1888 00:00,28,127.8, , 
1888324N17117,UNNAMED,11/20/1888 03:00,29,128.3, , 
1888324N17117,UNNAMED,11/20/1888 04:00,29.4,128.5, , 
1889234N24126,UNNAMED,08/21/1889 16:00,24.4,125.8, , 
1889234N24126,UNNAMED,08/21/1889 18:00,24.9,125.4, , 
1889234N24126,UNNAMED,08/21/1889 21:00,25.7,124.7, , 
1889234N24126,UNNAMED,08/22/1889 00:00,26.3,124, , 
1889234N24126,UNNAMED,08/22/1889 03:00,26.9,123.3, , 
1889234N24126,UNNAMED,08/22/1889 04:00,27,123, , 
1889253N18134,UNNAMED,09/10/1889 00:00,24.9,133.4, , 
1889253N18134,UNNAMED,09/10/1889 03:00,27.4,133.3, , 
1889253N18134,UNNAMED,09/10/1889 04:00,28.3,133.2, , 
1889284N18137,UNNAMED,10/14/1889 00:00,24.4,128.4, , 
1889284N18137,UNNAMED,10/14/1889 03:00,24.9,128.6, , 
1889284N18137,UNNAMED,10/14/1889 04:00,25.1,128.7, , 
1889284N18137,UNNAMED,10/14/1889 06:00,25.4,128.9, , 
1889284N18137,UNNAMED,10/14/1889 09:00,25.8,129.2, , 
1889284N18137,UNNAMED,10/14/1889 12:00,26.3,129.6, , 
1889284N18137,UNNAMED,10/14/1889 15:00,26.7,130.1, , 
1889284N18137,UNNAMED,10/14/1889 16:00,26.8,130.3, , 
1889284N18137,UNNAMED,10/14/1889 18:00,27.1,130.6, , 
1889284N18137,UNNAMED,10/14/1889 21:00,27.5,131.2, , 
1889284N18137,UNNAMED,10/15/1889 00:00,27.9,131.7, , 
1889284N18137,UNNAMED,10/15/1889 03:00,28.4,132.3, , 
1889284N18137,UNNAMED,10/15/1889 04:00,28.5,132.5, , 
1890194N24128,UNNAMED,07/12/1890 21:00,24.6,126.2, , 
1890194N24128,UNNAMED,07/13/1890 00:00,25,125.5, , 
1890194N24128,UNNAMED,07/13/1890 03:00,25.3,124.9, , 
1890194N24128,UNNAMED,07/13/1890 04:00,25.4,124.7, , 
1890194N24128,UNNAMED,07/13/1890 06:00,25.6,124.4, , 
1890194N24128,UNNAMED,07/13/1890 09:00,25.9,123.9, , 
1890194N24128,UNNAMED,07/13/1890 12:00,26.2,123.5, , 
1890194N24128,UNNAMED,07/13/1890 15:00,26.4,123.1, , 
1890264N24131,UNNAMED,09/21/1890 00:00,24.7,129.4, , 
1890264N24131,UNNAMED,09/21/1890 03:00,25.1,129, , 
1890264N24131,UNNAMED,09/21/1890 04:00,25.2,128.9, , 
1890264N24131,UNNAMED,09/21/1890 06:00,25.4,128.7, , 
1890264N24131,UNNAMED,09/21/1890 09:00,25.7,128.6, , 
1890264N24131,UNNAMED,09/21/1890 12:00,26.1,128.5, , 
1890264N24131,UNNAMED,09/21/1890 15:00,26.4,128.5, , 
1890264N24131,UNNAMED,09/21/1890 16:00,26.5,128.5, , 
1890264N24131,UNNAMED,09/21/1890 18:00,26.7,128.5, , 
1890264N24131,UNNAMED,09/21/1890 21:00,27.1,128.5, , 
1890264N24131,UNNAMED,09/22/1890 00:00,27.4,128.4, , 
1890264N24131,UNNAMED,09/22/1890 03:00,27.8,128.4, , 
1890264N24131,UNNAMED,09/22/1890 04:00,27.9,128.4, , 
1890275N21133,UNNAMED,10/03/1890 09:00,24.6,129.9, , 
1890275N21133,UNNAMED,10/03/1890 12:00,24.8,129.8, , 
1890275N21133,UNNAMED,10/03/1890 15:00,25.1,129.6, , 
1890275N21133,UNNAMED,10/03/1890 16:00,25.2,129.6, , 
1890275N21133,UNNAMED,10/03/1890 18:00,25.4,129.5, , 
1890275N21133,UNNAMED,10/03/1890 21:00,25.7,129.4, , 
1890275N21133,UNNAMED,10/04/1890 00:00,26,129.3, , 
1890275N21133,UNNAMED,10/04/1890 03:00,26.4,129.3, , 
1890275N21133,UNNAMED,10/04/1890 04:00,26.5,129.3, , 
1890275N21133,UNNAMED,10/04/1890 06:00,26.8,129.3, , 
1890275N21133,UNNAMED,10/04/1890 09:00,27.2,129.4, , 
1890275N21133,UNNAMED,10/04/1890 12:00,27.6,129.6, , 
1890275N21133,UNNAMED,10/04/1890 15:00,28.1,129.8, , 
1890275N21133,UNNAMED,10/04/1890 16:00,28.2,129.9, , 
1890275N21133,UNNAMED,10/04/1890 18:00,28.5,130.1, , 
1890275N21133,UNNAMED,10/04/1890 21:00,28.8,130.4, , 
1890275N21133,UNNAMED,10/05/1890 00:00,29.2,130.7, , 
1890275N21133,UNNAMED,10/05/1890 03:00,29.5,131, , 
1890275N21133,UNNAMED,10/05/1890 04:00,29.6,131.1, , 
1891213N22128,UNNAMED,08/01/1891 00:00,24.6,127.1, , 
1891213N22128,UNNAMED,08/01/1891 03:00,25.3,126.7, , 
1891213N22128,UNNAMED,08/01/1891 04:00,25.5,126.6, , 
1891213N22128,UNNAMED,08/01/1891 06:00,25.8,126.4, , 
1891213N22128,UNNAMED,08/01/1891 09:00,26.2,126, , 
1891213N22128,UNNAMED,08/01/1891 12:00,26.5,125.7, , 
1891213N22128,UNNAMED,08/01/1891 15:00,26.9,125.5, , 
1891213N22128,UNNAMED,08/01/1891 16:00,27,125.4, , 
1891213N22128,UNNAMED,08/01/1891 18:00,27.3,125.2, , 
1891213N22128,UNNAMED,08/01/1891 21:00,27.8,125, , 
1891213N22128,UNNAMED,08/02/1891 00:00,28.4,124.8, , 
1891213N22128,UNNAMED,08/02/1891 03:00,29,124.7, , 
1891213N22128,UNNAMED,08/02/1891 04:00,29.2,124.6, , 
1891243N19132,UNNAMED,09/01/1891 03:00,24.5,124.4, , 
1891243N19132,UNNAMED,09/01/1891 04:00,24.6,124.3, , 
1891248N12130,UNNAMED,09/07/1891 04:00,24.4,124.5, , 
1891248N12130,UNNAMED,09/07/1891 06:00,24.6,124.4, , 
1891248N12130,UNNAMED,09/07/1891 09:00,25,124.3, , 
1891248N12130,UNNAMED,09/07/1891 12:00,25.4,124.3, , 
1891248N12130,UNNAMED,09/07/1891 15:00,25.8,124.2, , 
1891248N12130,UNNAMED,09/07/1891 16:00,25.9,124.2, , 
1891248N12130,UNNAMED,09/07/1891 18:00,26.1,124.2, , 
1891248N12130,UNNAMED,09/07/1891 21:00,26.4,124.2, , 
1891248N12130,UNNAMED,09/08/1891 00:00,26.7,124.2, , 
1891248N12130,UNNAMED,09/08/1891 03:00,27,124.3, , 
1891248N12130,UNNAMED,09/08/1891 04:00,27.1,124.3, , 
1891248N12130,UNNAMED,09/08/1891 06:00,27.3,124.3, , 
1891248N12130,UNNAMED,09/08/1891 09:00,27.5,124.4, , 
1891248N12130,UNNAMED,09/08/1891 12:00,27.8,124.5, , 
1891248N12130,UNNAMED,09/08/1891 15:00,28.1,124.6, , 
1891248N12130,UNNAMED,09/08/1891 16:00,28.2,124.6, , 
1891248N12130,UNNAMED,09/08/1891 18:00,28.4,124.7, , 
1891248N12130,UNNAMED,09/08/1891 21:00,28.8,124.9, , 
1891248N12130,UNNAMED,09/09/1891 00:00,29.2,125.1, , 
